"STATION","NAME","DATE","DX32","DX70","DX90","SNOW","TAVG","TMAX","TMIN"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1939-07","0","31","31","0.0","86.0","98.1","73.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1939-08","0","31","31","0.0","84.8","96.7","73.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1939-09","0","30","28","0.0","82.2","95.6","68.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1939-10","0","27","8","0.0","68.0","82.0","54.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1939-11","0","8","0","0.0","53.1","64.2","42.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1939-12","0","11","0","0.0","52.5","63.2","41.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1940-01","4","1","0","0.0","35.3","44.5","26.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1940-02","0","5","0","0.0","48.1","57.5","38.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1940-03","0","19","0","0.0","58.1","70.1","46.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1940-04","0","21","0","0.0","64.2","74.7","53.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1940-05","0","30","1","0.0","70.8","81.4","60.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1940-06","0","30","15","0.0","78.2","87.5","68.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1940-07","0","31","19","0.0","81.6","90.6","72.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1940-08","0","31","19","0.0","79.7","89.3","70.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1940-09","0","30","14","0.0","73.8","85.8","61.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1940-10","0","29","0","0.0","68.3","82.2","54.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1940-11","0","13","0","0.0","55.0","64.8","45.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1940-12","0","5","0","0.0","52.5","62.1","42.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1941-01","0","1","0","0.0","50.0","59.3","40.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1941-02","0","1","0","0.0","46.6","55.1","38.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1941-03","0","8","0","0.0","52.5","61.4","43.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1941-04","0","26","0","0.0","67.1","76.9","57.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1941-05","0","31","6","0.0","74.7","84.1","65.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1941-06","0","30","18","0.0","79.6","89.1","70.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1941-07","0","31","26","0.0","83.8","93.8","73.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1941-08","0","31","29","0.0","85.0","95.2","74.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1941-09","0","30","18","0.0","79.8","89.9","69.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1941-10","0","27","8","0.0","73.1","82.7","63.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1941-11","0","10","0","0.0","53.5","65.0","42.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1941-12","0","4","0","0.0","50.5","59.9","41.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1942-01","4","5","0","0.0","44.9","56.0","33.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1942-02","0","3","0","0.0","47.3","56.4","38.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1942-03","0","16","0","0.0","57.2","68.1","46.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1942-04","0","24","0","0.0","67.2","77.0","57.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1942-05","0","29","6","0.0","72.6","82.2","63.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1942-06","0","30","20","0.0","81.3","90.9","71.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1942-07","0","31","26","0.0","83.9","94.5","73.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1942-08","0","31","20","0.0","82.6","91.5","73.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1942-09","0","28","9","0.0","74.8","84.6","65.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1942-10","0","28","0","0.0","66.8","79.4","54.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1942-11","0","20","0","0.0","60.6","71.8","49.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1942-12","0","7","0","0.0","48.3","58.2","38.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1943-01","1","9","0","0.0","48.1","59.2","37.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1943-02","0","11","0","0.0","53.4","65.2","41.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1943-03","1","12","0","0.0","53.4","64.0","42.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1943-04","0","25","1","0.0","68.0","79.2","56.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1943-05","0","31","12","0.0","76.4","86.5","66.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1943-06","0","30","28","0.0","83.6","93.2","74.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1943-07","0","31","27","0.0","84.9","95.5","74.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1943-08","0","31","30","0.0","86.8","98.3","75.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1943-09","0","29","9","0.0","75.2","84.8","65.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1943-10","0","27","0","0.0","65.7","77.6","53.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1943-11","0","12","0","0.0","53.2","66.4","40.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1943-12","0","5","0","0.0","47.0","55.2","38.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1944-01","2","3","0","3.5","46.2","55.5","36.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1944-02","0","7","0","0.0","54.6","62.2","46.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1944-03","0","15","0","0.0","57.9","67.9","47.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1944-04","0","24","0","0.0","65.2","75.3","55.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1944-05","0","30","2","0.0","72.9","82.0","63.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1944-06","0","30","25","0.0","83.0","92.8","73.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1944-07","0","31","29","0.0","85.2","96.4","74.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1944-08","0","31","26","0.0","83.9","94.3","73.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1944-09","0","30","9","0.0","77.5","87.5","67.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1944-10","0","30","3","0.0","67.1","81.7","52.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1944-11","0","15","0","0.0","57.6","67.4","47.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1944-12","0","1","0","0.0","44.7","54.4","35.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1945-01","0","2","0","0.0","45.7","55.1","36.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1945-02","0","9","0","0.0","52.6","62.4","42.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1945-03","0","22","0","0.0","64.0","73.8","54.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1945-04","0","27","0","0.0","66.8","76.5","57.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1945-05","0","29","5","0.0","71.4","82.0","60.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1945-06","0","30","18","0.0","80.5","89.5","71.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1945-07","0","31","19","0.0","81.3","89.7","73.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1945-08","0","31","18","0.0","81.8","90.7","72.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1945-09","0","30","15","0.0","78.9","89.3","68.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1945-10","0","25","0","0.0","65.0","75.6","54.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1945-11","0","17","0","0.0","59.8","70.8","48.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1945-12","0","2","0","0.0","44.4","53.2","35.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1946-01","0","3","0","1.2","46.4","53.9","38.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1946-02","0","7","0","0.0","52.9","64.0","41.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1946-03","0","20","1","0.0","61.7","71.9","51.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1946-04","0","28","0","0.0","69.5","79.6","59.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1946-05","0","29","0","0.0","71.5","80.5","62.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1946-06","0","30","12","0.0","78.5","87.3","69.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1946-07","0","31","22","0.0","82.7","92.0","73.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1946-08","0","31","19","0.0","81.4","90.5","72.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1946-09","0","30","7","0.0","75.4","84.3","66.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1946-10","0","28","0","0.0","67.4","79.0","55.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1946-11","0","12","0","0.0","58.6","67.8","49.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1946-12","1","15","0","0.0","54.1","64.2","44.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1947-01","2","6","0","0.0","47.4","55.0","39.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1947-02","0","5","0","0.0","43.4","54.6","32.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1947-03","0","7","0","0.0","51.3","61.4","41.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1947-04","0","24","0","0.0","67.1","76.7","57.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1947-05","0","31","4","0.0","71.8","82.1","61.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1947-06","0","30","23","0.0","81.1","91.7","70.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1947-07","0","31","25","0.0","82.4","94.4","70.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1947-08","0","31","30","0.0","85.6","97.3","73.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1947-09","0","30","15","0.0","78.9","90.8","67.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1947-10","0","31","6","0.0","72.2","85.2","59.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1947-11","0","6","0","0.0","53.0","63.1","42.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1947-12","0","10","0","0.0","49.7","60.3","39.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1948-01","5","2","0","13.0","39.1","47.8","30.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1948-02","0","6","0","1.0","48.4","56.7","40.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1948-03","0","17","0","0.0","57.2","67.7","46.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1948-04","0","28","2","0.0","70.5","82.3","58.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1948-05","0","29","2","0.0","73.8","83.9","63.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1948-06","0","30","24","0.0","82.5","93.3","71.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1948-07","0","31","27","0.0","85.3","95.8","74.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1948-08","0","31","29","0.0","84.6","96.8","72.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1948-09","0","30","17","0.0","76.9","89.2","64.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1948-10","0","30","0","0.0","65.7","80.0","51.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1948-11","0","12","0","0.0","55.7","66.8","44.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1948-12","0","10","0","0.0","52.2","62.9","41.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1949-01","3","8","0","7.7","48.3","56.7","39.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1949-02","0","8","0","0.0","53.1","63.4","42.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1949-03","0","21","0","0.0","57.4","68.6","46.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1949-04","0","20","0","0.0","64.2","74.2","54.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1949-05","0","31","13","0.0","77.0","88.1","65.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1949-06","0","30","22","0.0","81.8","91.8","71.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1949-07","0","31","24","0.0","83.6","93.2","74.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1949-08","0","31","22","0.0","81.1","91.9","70.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1949-09","0","30","10","0.0","75.3","86.4","64.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1949-10","0","25","0","0.0","67.4","76.0","58.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1949-11","0","18","0","0.0","58.3","71.9","44.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1949-12","0","6","0","0.0","51.3","61.5","41.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1950-01","0","16","0","0.0","56.2","64.4","48.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1950-02","0","8","0","0.0","55.0","64.7","45.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1950-03","0","11","0","0.0","55.8","66.5","45.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1950-04","0","22","0","0.0","62.9","73.1","52.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1950-05","0","31","7","0.0","75.8","85.7","65.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1950-06","0","30","16","0.0","79.8","89.0","70.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1950-07","0","31","21","0.0","81.4","90.6","72.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1950-08","0","31","20","0.0","81.0","90.2","71.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1950-09","0","29","5","0.0","74.6","83.2","65.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1950-10","0","29","0","0.0","69.8","81.4","58.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1950-11","0","12","0","0.0","54.2","66.5","42.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1950-12","1","4","0","0.2","45.9","56.9","34.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1951-01","2","7","0","4.4","48.2","59.6","36.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1951-02","2","9","0","0.0","50.6","61.2","40.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1951-03","0","16","0","0.0","57.8","69.0","46.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1951-04","0","21","0","0.0","63.5","74.9","52.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1951-05","0","30","8","0.0","73.6","85.4","61.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1951-06","0","30","21","0.0","81.2","91.3","71.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1951-07","0","31","29","0.0","84.5","94.9","74.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1951-08","0","31","30","0.0","87.5","99.3","75.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1951-09","0","30","11","0.0","77.4","88.3","66.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1951-10","0","27","5","0.0","68.1","80.3","55.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1951-11","0","11","0","0.0","52.0","63.6","40.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1951-12","0","13","0","0.0","51.6","62.8","40.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1952-01","0","11","0","0.0","55.6","65.5","45.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1952-02","0","10","0","0.0","54.1","64.3","43.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1952-03","0","13","0","0.0","55.5","66.8","44.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1952-04","0","21","0","0.0","62.0","73.5","50.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1952-05","0","30","6","0.0","72.6","83.9","61.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1952-06","0","30","29","0.0","83.6","94.6","72.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1952-07","0","31","29","0.0","83.7","94.3","73.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1952-08","0","31","29","0.0","84.0","95.2","72.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1952-09","0","30","15","0.0","76.8","89.4","64.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1952-10","0","22","3","0.0","60.6","76.3","44.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1952-11","0","13","0","0.0","54.6","64.7","44.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1952-12","0","3","0","0.0","48.0","57.4","38.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1953-01","0","9","0","0.0","51.4","62.7","40.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1953-02","0","4","0","0.0","50.7","61.0","40.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1953-03","0","22","0","0.0","63.1","73.3","53.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1953-04","0","23","0","0.0","63.6","74.8","52.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1953-05","0","28","11","0.0","74.7","84.4","65.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1953-06","0","30","28","0.0","84.5","95.7","73.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1953-07","0","31","21","0.0","82.0","91.5","72.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1953-08","0","31","22","0.0","82.3","92.9","71.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1953-09","0","30","22","0.0","78.0","92.2","63.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1953-10","0","26","7","0.0","69.7","82.4","56.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1953-11","0","13","0","0.0","54.1","65.8","42.5"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1953-12","0","2","0","0.0","45.9","55.8","35.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1954-01","1","8","0","0.0","49.3","59.4","39.2"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1954-02","0","14","0","0.0","56.7","69.5","43.8"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1954-03","0","15","0","0.0","56.7","67.8","45.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1954-04","0","28","0","0.0","70.2","80.7","59.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1954-05","0","26","2","0.0","68.8","78.5","59.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1954-06","0","30","24","0.0","81.6","92.6","70.7"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1954-07","0","31","29","0.0","87.0","98.7","75.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1954-08","0","31","31","0.0","86.9","100.1","73.6"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1954-09","0","30","25","0.0","80.7","94.1","67.3"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1954-10","0","25","7","0.0","69.3","79.6","59.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1954-11","0","14","0","0.0","55.3","67.7","42.9"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1954-12","0","9","0","0.0","50.8","62.5","39.1"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1955-01","0","5","0","0.0","47.8","57.2","38.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1955-02","0","7","0","0.0","49.9","60.3","39.4"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1955-03","0","19","0","0.0","59.7","71.4","48.0"
"USW00013957","SHREVEPORT REGIONAL AIRPORT, LA US","1955-04","0","27","2","0.0","69.2","79.9","58.6"
